PAR([mmol (photons) m-2 s-1]),Tradescantia_avg,Tradescantia_std,Peperomia_avg,Peperomia_std,Monalisa_avg,Monalisa_std,Philodendron_avg,Philodendron_std,Chlorophytum_avg,Chlorophytum_std,Sphatophilum_avg,Sphatophilum_std
739,4.768775764654049,1.3122103807840804,4.009111346720919,1.6315897102182213,6.244502388541952,1.7234636201556586,2.505420745630582,1.2603013953794022,11.479405561664436,3.4776163161942764,6.5567842354506665,2.794610907923564
740,4.769102280926723,1.3122746320632044,4.010423565126194,1.6322012057213204,6.245875341827372,1.7237982745298706,2.5055051871409146,1.2601898879786912,11.480288469981403,3.4783377629796957,6.553825308978315,2.7931243410219526
741,4.769426446022688,1.3123383503200727,4.011732776683475,1.632812607178889,6.24724215185114,1.7241322368100573,2.505588785560453,1.2600783578952244,11.481165874726344,3.479056728220451,6.550863573729116,2.7916380690964377
742,4.769748268352453,1.3124015375047235,4.013038988543425,1.6334239119529388,6.248602831129856,1.7244655044212036,2.505671543648423,1.2599668052242163,11.482037794682137,3.4797732193522055,6.54789903996511,2.790152105828036
743,4.770067756286399,1.3124641955577954,4.014342207832188,1.6340351174190495,6.249957392137115,1.7247980748060958,2.5057534641517623,1.2598552300599035,11.482904248545994,3.4804872437814804,6.544931717898371,2.7886664648703428
744,4.7703849181550275,1.3125263264105889,4.01564244165148,1.634646220966321,6.251305847303706,1.725129945425357,2.5058345498051886,1.259743632495554,11.483765254929944,3.4811988088857926,6.541961617691306,2.787181159849753
745,4.770699762249196,1.31258793198512,4.016939697078723,1.6352572199973265,6.252648209017831,1.725461113757492,2.505914803331267,1.2596320126234775,11.484620832361339,3.4819079220137956,6.5389887494569665,2.785696204365652
746,4.771012296820351,1.3126490141941782,4.0182339811671355,1.6358681119280625,6.2539844896252985,1.7257915772989185,2.505994227440481,1.259520370535035,11.48547099928331,3.4826145904854227,6.536013123259336,2.784211611990641
747,4.771322530080768,1.3127095749413804,4.019525300945863,1.6364788941879043,6.255314701429728,1.726121333564013,2.506072824831299,1.2594087063206527,11.486315774055276,3.483318821592019,6.533034749113636,2.782727396270723
748,4.771630470203777,1.312769616121228,4.020813663420075,1.6370895642195558,6.2566388566927555,1.7264503800851416,2.506150598190247,1.2592970200698275,11.487155174953388,3.4840206225964843,6.530053636986621,2.781243570725521
749,4.771936125323999,1.3128291396191598,4.022099075571081,1.6377001194790033,6.257956967634229,1.7267787144127007,2.5062275501919666,1.2591853118711396,11.48798922017103,3.4847200007334056,6.527069796796863,2.7797601488484647
750,4.772239503537573,1.3128881473116072,4.023381544356433,1.638310557435467,6.259269046432415,1.7271063341151491,2.506303683499293,1.259073581812262,11.488817927819275,3.4854169632091923,6.524083238415056,2.778277144107004
751,4.7725406129023815,1.3129466410660513,4.024661076710043,1.6389208755713534,6.260575105224189,1.7274332367790464,2.5063790007633124,1.2589618299799696,11.489641315927352,3.4861115172022137,6.521093971664292,2.7767945699427954
752,4.7728394614382825,1.31300462274107,4.0259376795422845,1.6395310713822087,6.2618751561052335,1.727759420009082,2.506453504623435,1.2588500564601497,11.490459402443108,3.486803669862936,6.518102006320356,2.7753124397719033
753,4.773136057127326,1.313062094186399,4.027211359740099,1.64014114237667,6.263169211130236,1.7280848814281144,2.5065271977074537,1.2587382613378117,11.49127220523348,3.487493428314048,6.515107352112007,2.773830766984989
754,4.773430407913981,1.3131190572429776,4.028482124167109,1.6407510860764185,6.264457282313085,1.7284096186771991,2.506600082631614,1.2586264446970954,11.492079742084938,3.4881807996506016,6.512110018721259,2.7723495649475107
755,4.773722521705363,1.3131755137430072,4.029749979663712,1.6413609000161316,6.265739381627056,1.7287336294156255,2.5066721620006795,1.258514606621281,11.49288203070394,3.4888657909401375,6.509110015783669,2.7708688469999014
756,4.774012406371436,1.3132314655099993,4.031014933047199,1.6419705817434358,6.267015521005014,1.7290569113209424,2.5067434384079905,1.2584027471927979,11.493679088717395,3.489548409222821,6.506107352888608,2.769388626457772
757,4.774300069745249,1.3132869143588295,4.032276991111855,1.642580128818858,6.268285712339595,1.729379462088994,2.506813914435536,1.2582908664932368,11.494470933673098,3.490228661511572,6.503102039579541,2.767908916612089
758,4.774585519623145,1.3133418620957884,4.033536160629053,1.6431895388157791,6.269549967483403,1.7297012794339475,2.506883592654006,1.2581789646033537,11.49525758304018,3.49090655479219,6.500094085354298,2.766429730729363
759,4.774868763764973,1.313396310518632,4.034792448347372,1.643798809320388,6.270808298249192,1.7300223610883219,2.506952475622866,1.2580670416030826,11.496039054209552,3.491582096023491,6.497083499665354,2.764951082051831
760,4.775149809894307,1.3134502614166328,4.036045860992691,1.6444079379316294,6.272060716410057,1.730342704803017,2.5070205658904126,1.2579550975715437,11.496815364494331,3.492255292137428,6.494070291920093,2.7634729837976395
761,4.775428665698657,1.313503716570631,4.037296405268296,1.6450169222611626,6.273307233699626,1.7306623083473447,2.507087865993837,1.2578431325870505,11.497586531130304,3.4929261500392275,6.49105447148108,2.7619954491610232
762,4.775705338829674,1.3135566777530832,4.0385440878549765,1.64562575993331,6.274547861812233,1.7309811695090498,2.5071543784592873,1.2577311467271208,11.498352571276326,3.493594676607504,6.488036047666323,2.7605184913124865
763,4.775979836903367,1.3136091467281126,4.0397889154111315,1.6462344485850118,6.275782612403112,1.731299286094344,2.50722010580193,1.2576191400684844,11.499113502014778,3.494260878694399,6.485015029749545,2.759042123398981
764,4.776252167500306,1.3136611252515584,4.041030894572866,1.6468429858657756,6.277011497088576,1.7316166559279256,2.5072850505260074,1.2575071126870907,11.499869340351971,3.4949247631256988,6.481991426960444,2.757566358544074
765,4.776522338165826,1.313712615071024,4.042270031954093,1.647451369437635,6.278234527446204,1.7319332768530118,2.507349215124904,1.2573950646581176,11.500620103218596,3.4955863367009625,6.478965248484949,2.756091209848132
766,4.776790356410242,1.3137636179259258,4.043506334146637,1.6480595969750962,6.279451715015013,1.7322491467313563,2.5074126020812013,1.2572829960559808,11.501365807470123,3.4962456061936416,6.47593650346549,2.754616690388485
767,4.777056229709036,1.3138141355475423,4.0447398077203225,1.648667666165096,6.280663071295646,1.7325642634432803,2.5074752138667393,1.2571709069543406,11.502106469887222,3.4969025783512113,6.472905201001247,2.753142813219604
768,4.777319965503074,1.3138641696590614,4.045970459223081,1.6492755747069514,6.281868607750551,1.7328786248876906,2.5075370529426766,1.2570587974261116,11.502842107176198,3.497557259895287,6.469871350148405,2.7516695913732594
769,4.777581571198799,1.3139137219756274,4.047198295181046,1.6498833203123136,6.2830683358041455,1.7331922289821065,2.507598121759548,1.2569466675434686,11.503572735969383,3.4982096575217456,6.466834959920416,2.7501970378587033
770,4.777841054168429,1.3139627942043883,4.048423322098649,1.6504909007051225,6.284262266843016,1.7335050736626822,2.5076584227573218,1.2568345173778563,11.504298372825554,3.498859777900854,6.463796039288241,2.7487251656628233
771,4.778098421750162,1.3140113880445436,4.049645546458719,1.651098313621558,6.285450412216075,1.7338171568842264,2.507717958365462,1.2567223469999966,11.505019034230342,3.4995076276773807,6.460754597180609,2.7472539877503106
772,4.778353681248362,1.3140595051873907,4.050864974722573,1.6517055568099923,6.286632783234739,1.7341284766202254,2.507776731002981,1.2566101564798966,11.505734736596631,3.5001532134707225,6.457710642484258,2.745783517063825
773,4.778606839933762,1.3141071473163692,4.052081613330118,1.6523126280309466,6.287809391173113,1.7344390308628637,2.5078347430784973,1.2564979458868564,11.506445496264968,3.5007965418750198,6.454664184044188,2.7443137665241517
774,4.778857905043653,1.3141543161071085,4.053295468699941,1.6529195250570419,6.288980247268147,1.7347488176230454,2.5078919969902977,1.2563857152894753,11.507151329503962,3.5014376194592804,6.451615230663902,2.742844749030363
775,4.779106883782081,1.3142010132274753,4.0545065472294075,1.6535262456729523,6.290145362719819,1.7350578349304084,2.507948495126389,1.2562734647556615,11.507852252510665,3.5020764527674917,6.448563791105649,2.7413764774599776
776,4.779353783320035,1.3142472403376135,4.055714855294753,1.65413278767536,6.291304748691309,1.735366080833355,2.508004239864553,1.2561611943526378,11.50854828141099,3.5027130483187396,6.445509874090669,2.7399089646691173
777,4.7795986107956345,1.3142929990899936,4.056920399251173,1.6547391488729073,6.2924584163091515,1.7356735533990562,2.508059233572406,1.2560489041469507,11.509239432260086,3.5033474126073285,6.442453488299428,2.738442223492658
778,4.779841373314319,1.3143382911294565,4.058123185432923,1.6553453270861511,6.293606376663419,1.7359802507134812,2.5081134786074517,1.2559365942044756,11.509925721042729,3.5039795521028947,6.439394642371863,2.736976266744388
779,4.780082077949042,1.3143831180932568,4.059323220153408,1.6559513201475156,6.294748640807886,1.7362861708814115,2.508166977317139,1.2558242645904258,11.510607163673713,3.504609473250518,6.43633334490761,2.735511107217156
780,4.780320731740441,1.3144274816111066,4.060520509705269,1.6565571259012475,6.295885219760197,1.7365913120264544,2.50821973203891,1.2557119153693581,11.511283775998239,3.5052371824708493,6.433269604466247,2.734046757683026
781,4.780557341697043,1.3144713833052197,4.061715060360481,1.657162742203368,6.297016124502027,1.7368956722910645,2.5082717451002634,1.2555995466051821,11.511955573792278,3.505862686160209,6.430203429567518,2.732583230893418
782,4.780791914795426,1.314514824790356,4.062906878370442,1.657768166921628,6.298141365979247,1.7371992498365576,2.5083230188188024,1.2554871583611649,11.512622572762963,3.5064859906907087,6.427134828691575,2.7311205395792695
783,4.781024457980423,1.314557807673864,4.064095969966061,1.6583733979354618,6.299260955102098,1.737502042843127,2.508373555502289,1.2553747506999389,11.513284788548965,3.5071071024103664,6.4240638102792005,2.7296586964511653
784,4.781254978165277,1.3146003335557217,4.065282341357854,1.6589784331359405,6.30037490274534,1.7378040495098546,2.508423357448697,1.2552623236835083,11.51394223672087,3.507726027643213,6.420990382732039,2.7281977141994944
785,4.781483482231847,1.3146424040285807,4.066465998736021,1.6595832704257283,6.301483219748422,1.7381052680547333,2.5084724269462675,1.2551498773732572,11.514594932781536,3.508342772689409,6.417914554412821,2.7267376054945904
786,4.7817099770307685,1.31468402067781,4.067646948270548,1.6601879077190311,6.302585916915642,1.7384056967146748,2.5085207662735587,1.2550374118299552,11.515242892166471,3.5089573438253483,6.414836333645592,2.725278382986864
787,4.781934469381632,1.3147251850815345,4.068825196111289,1.6607923429415592,6.303683005016301,1.7387053337455247,2.5085683776994987,1.254924927113763,11.515886130244212,3.50956974730378,6.411755728715933,2.723820059306955
788,4.782156966073171,1.3147658988106785,4.070000748388053,1.6613965740304728,6.304774494784873,1.7390041774220757,2.5086152634834393,1.2548124232842408,11.516524662316657,3.5101799893539067,6.408672747871184,2.722362647065866
789,4.7823774738634235,1.3148061634290067,4.071173611210693,1.6620005989343443,6.305860396921157,1.739302226038082,2.508661425875201,1.2546999004003543,11.517158503619465,3.5107880761815013,6.405587399320665,2.720906158855101
790,4.782595999479908,1.3148459804931658,4.0723437906691915,1.6626044156131066,6.306940722090431,1.7395994779062698,2.5087068671151327,1.2545873585204808,11.517787669322383,3.5113940139690123,6.402499691235893,2.7194506072467965
791,4.782812549619805,1.3148853515527246,4.07351129283375,1.6632080220380119,6.308015480923614,1.7398959313583469,2.508751589434159,1.2544747977024147,11.518412174529622,3.5119978088756736,6.399409631750801,2.717996004793865
792,4.783027130950114,1.3149242781502142,4.0746761237548705,1.663811416191583,6.309084684017417,1.7401915847450218,2.5087955950538263,1.2543622180033758,11.519032034280206,3.512599467037611,6.396317228961955,2.716542364030117
793,4.783239750107834,1.3149627618211681,4.075838289463446,1.6644145960675716,6.310148341934507,1.740486436436004,2.50883888618636,1.2542496194800135,11.519647263548327,3.513198994567948,6.393222490928765,2.7150896974704013
794,4.783450413700127,1.315000804094164,4.076997795970838,1.6650175596709114,6.311206465203646,1.7407804848200217,2.5088814650347118,1.2541370021884148,11.520257877243685,3.5137963975569164,6.3901254256737,2.7136380176107315
795,4.783659128304492,1.3150384064908616,4.07815464926897,1.6656203050176712,6.3122590643198535,1.74107372830483,2.5089233337926036,1.2540243661841088,11.520863890211848,3.514391682071955,6.387026041182505,2.7121873369284133
796,4.7838659004689195,1.315075570526041,4.0793088553304,1.6662228301350137,6.31330614974456,1.7413661653172199,2.5089644946445864,1.2539117115220733,11.521465317234595,3.5149848541578232,6.383924345404397,2.710737667882174
797,4.7840707367120725,1.3151122977076442,4.08046042010842,1.6668251330611474,6.314347731905751,1.7416577943030278,2.509004949766083,1.2537990382567403,11.522062173030259,3.515575919836697,6.380820346252288,2.709289022912292
798,4.784273643523437,1.3151485895368134,4.081609349537121,1.6674272118452855,6.315383821198123,1.741948613727146,2.5090447013234365,1.2536863464420032,11.522654472254054,3.51616488510828,6.377714051602989,2.7078414144407152
799,4.784474627363494,1.315184447507927,4.082755649531489,1.6680290645475953,6.316414427983228,1.7422386220735262,2.5090837514739603,1.2535736361312217,11.523242229498438,3.516751755949901,6.374605469297406,2.7063948548711805
800,4.784673694663875,1.3152198731086426,4.083899325987484,1.6686306892391607,6.317439562589628,1.7425278178451906,2.5091221023659855,1.2534609073772265,11.523825459293436,3.5173365383166253,6.37149460714076,2.7049493565893523
801,4.78487085182753,1.3152548678199305,4.085040384782115,1.6692320840019315,6.318459235313036,1.742816199564243,2.509159756138909,1.253348160232327,11.524404176106975,3.517919238141344,6.368381472902777,2.7035049319629234
802,4.785066105228882,1.3152894331161145,4.086178831773531,1.6698332469286843,6.319473456416474,1.743103765771869,2.5091967149232395,1.2532353947483168,11.524978394345212,3.5184998613348943,6.365266074317896,2.702061593341746
803,4.78525946121399,1.3153235704649067,4.087314672801094,1.6704341761229746,6.3204822361304,1.7433905150283473,2.5092329808406446,1.2531226109764768,11.525548128352881,3.5190784137861377,6.362148419085465,2.700619353057948
804,4.7854509261007,1.3153572813274477,4.0884479136854655,1.6710348696990929,6.32148558465287,1.7436764459130534,2.5092685560039993,1.2530098089675832,11.526113392413597,3.51965490136208,6.359028514869949,2.699178223426045
805,4.7856405061788125,1.3153905671583412,4.089578560228682,1.671635325782023,6.322483512149681,1.7439615570244693,2.50930344251743,1.2528969887719128,11.526674200750213,3.520229329907964,6.355906369301114,2.6977382167430575
806,4.785828207710227,1.3154234294056935,4.090706618214235,1.6722355425073956,6.323476028754502,1.7442458469801834,2.5093376424763623,1.2527841504392463,11.527230567525104,3.5208017052473672,6.352781989974238,2.696299345288629
807,4.786014036929103,1.3154558695111458,4.091832093407153,1.672835518021445,6.324463144569031,1.7445293144169018,2.509371157967566,1.252671294018877,11.527782506840529,3.5213720331823026,6.3496553844502905,2.694861621325129
808,4.786198000042013,1.3154878889099155,4.092954991554079,1.6734352504809673,6.32544486966313,1.7448119579904482,2.5094039910691985,1.252558419559612,11.528330032738923,3.5219403194933223,6.3465265602561365,2.6934250570977714
809,4.786380103228095,1.3155194890308277,4.094075318383345,1.6740347380532734,6.326421214074965,1.7450937763757728,2.5094361438508566,1.2524455271097819,11.528873159203227,3.522506569939606,6.343395524884729,2.6919896648347232
810,4.786560352639201,1.315550671296354,4.095193079605054,1.6746339789161475,6.327392187811152,1.7453747682669525,2.509467618373612,1.2523326167172422,11.5294119001572,3.5230707902590632,6.340262285795293,2.690555456747214
811,4.786738754400052,1.315581437122647,4.096308280911156,1.675232971257804,6.328357800846891,1.7456549323771953,2.509498416690066,1.2522196884293808,11.529946269465734,3.5236329861684332,6.337126850413522,2.6891224450296325
812,4.786915314608385,1.3156117879195748,4.0974209279755245,1.6758317132768423,6.329318063126105,1.7459342674388476,2.5095285408443826,1.2521067422931202,11.530476280935167,3.524193163363377,6.333989226131763,2.6876906418596502
813,4.787090039335103,1.3156417250907577,4.098531026454038,1.676430203182206,6.330272984561582,1.7462127722033927,2.5095579928723444,1.2519937783549278,11.531001948313587,3.5247513275185756,6.330849420309202,2.68626005939831
814,4.787262934624422,1.3156712500336016,4.099638581984645,1.677028439193138,6.331222575035112,1.7464904454414554,2.5095867748013863,1.2518807966608148,11.531523285291149,3.5253074842878247,6.327707440272052,2.6848307097901367
815,4.787434006494015,1.3157003641393337,4.100743600187449,1.6776264195391375,6.3321668443976185,1.7467672859428038,2.509614888650646,1.251767797256345,11.532040305500368,3.525861639304126,6.324563293313741,2.6834026051632387
816,4.787603260935167,1.315729068793036,4.101846086664782,1.6782241424599176,6.3331058024693005,1.747043292516354,2.5096423364310017,1.2516547801866384,11.532553022516444,3.526413798179791,6.321416986695087,2.6819757576294077
817,4.7877707039129,1.3157573653736794,4.102946047001279,1.6788216062053634,6.334039459039755,1.7473184639901664,2.5096691201451216,1.251541745496376,11.533061449857529,3.526963966506522,6.318268527644488,2.6805501792842175
818,4.7879363413661435,1.3157852552541587,4.104043486763952,1.6794188090354865,6.334967823868136,1.7475927992114548,2.509695241787499,1.2514286932298047,11.53356560098507,3.527512149855519,6.315117923358098,2.67912588220712
819,4.788100179207857,1.3158127398013253,4.105138411502262,1.680015749220386,6.3358909066832565,1.7478662970465777,2.5097207033445006,1.2513156234307412,11.534065489304071,3.5280583537775594,6.311965181000013,2.6777028784615466
820,4.788262223325177,1.3158398203760204,4.106230826748197,1.6806124250402037,6.336808717183746,1.7481389563810497,2.509745506794405,1.2512025361425787,11.534561128163412,3.5286025838031017,6.308810307702438,2.676281180095
821,4.788422479579564,1.3158664983331096,4.107320738016343,1.681208834785082,6.337721265038173,1.7484107761195347,2.509769654107446,1.2510894314082892,11.535052530856126,3.529144845442371,6.305653310565875,2.674860799139149
822,4.788580953806934,1.315892775021514,4.108408150803956,1.6818049767551229,6.338628559885173,1.7486817551858476,2.509793147245857,1.2509763092704298,11.53553971061971,3.529685144185451,6.3024941966592944,2.673441747609926
823,4.788737651817804,1.3159186517842434,4.109493070591038,1.682400849260344,6.339530611333585,1.7489518925229561,2.509815988163906,1.2508631697711459,11.5360226806364,3.530223485502376,6.299332973020315,2.6720240375076085
824,4.788892579397427,1.315944129958433,4.1105755028404065,1.6829964506206365,6.34042742896258,1.7492211870929788,2.5098381788079416,1.2507500129521758,11.536501454033468,3.5307598748432225,6.296169646655367,2.6706076808169184
825,4.789045742305927,1.315969210875368,4.111655452997763,1.6835917791657273,6.341319022321787,1.7494896378771843,2.509859721116433,1.2506368388548568,11.536976043883506,3.5312943176381966,6.2930042245398745,2.66919268950711
826,4.789197146278444,1.315993895860522,4.1127329264917725,1.6841868332351317,6.342205400931423,1.749757243875991,2.509880617020008,1.2505236475201267,11.537446463204711,3.531826819297723,6.289836713618425,2.667779075532052
827,4.789346797025261,1.316018186233586,4.113807928734129,1.6847816111781149,6.343086574282423,1.7500240041089663,2.5099008684414965,1.2504104389885309,11.537912724961174,3.5323573852125385,6.286667120804936,2.666366850830321
828,4.789494700231941,1.316042083308503,4.114880465119626,1.6853761113536494,6.3439625518365625,1.7502899176148226,2.509920477295971,1.2502972133002248,11.53837484206315,3.532886020753775,6.283495452982829,2.664956027325285
829,4.7896408615594614,1.3160655883934946,4.115950541026228,1.685970332130374,6.34483334302659,1.7505549834514185,2.5099394454907804,1.2501839704949789,11.538832827367353,3.5334127312730526,6.280321717005193,2.663546616925185
830,4.7897852866443476,1.3160887027910984,4.1170181618151425,1.6865642718865532,6.345698957256345,1.7508192006957561,2.5099577749255975,1.2500707106121824,11.539286693677218,3.53393752210256,6.2771459196949575,2.6621386315232205
831,4.7899279810988045,1.3161114277981927,4.118083332830886,1.6871579290100345,6.346559403900887,1.7510825684439746,2.5099754674924544,1.2499574336908488,11.539736453743195,3.534460398555153,6.273968067845049,2.6607320829976313
832,4.790068950510847,1.3161337647060327,4.119146059401352,1.687751301898207,6.3474146923066215,1.7513450858113553,2.5099925250757775,1.2498441397696165,11.540182120263003,3.534981365924425,6.270788168218562,2.6593269832117747
833,4.7902082004444315,1.3161557148002783,4.120206346837887,1.6883443889579635,6.348264831791419,1.7516067519323106,2.510008949552437,1.2497308288867583,11.540623705881925,3.5355004294848147,6.267606227548931,2.6579233440142085
834,4.790345736439586,1.316177279361025,4.121264200435353,1.6889371886056561,6.349109831644743,1.751867565960387,2.5100247427917735,1.2496175010801798,11.541061223193063,3.5360175944916676,6.264422252540074,2.656521177238771
835,4.79048156401253,1.316198459662836,4.122319625472195,1.6895296992670568,6.349949701127766,1.752127527068259,2.5100399066556474,1.249504156387427,11.541494684737609,3.536532866181341,6.261236249866568,2.6551204947046494
836,4.790615688655819,1.316219256974769,4.123372627210512,1.690121919377318,6.350784449473495,1.7523866344477246,2.5100544429984644,1.2493907948456893,11.541924103005128,3.537046249771278,6.2580482261738055,2.6537213082164643
837,4.790748115838458,1.3162396725604093,4.124423210896123,1.690713847380931,6.351614085886893,1.7526448873097034,2.510068353667226,1.2492774164918021,11.5423494904338,3.5375577504600964,6.254858188078156,2.652323629564341
838,4.790878851006032,1.316259707677897,4.125471381758634,1.6913054817316842,6.352438619544995,1.7529022848842313,2.5100816405015607,1.2491640213622528,11.542770859410709,3.5380673734276678,6.251666142167117,2.6509274705239814
839,4.7910078995808325,1.3162793635799586,4.126517145011502,1.691896820892626,6.353258059597034,1.7531588264204583,2.51009430533376,1.249050609493183,11.543188222272086,3.538575123835209,6.248472094999485,2.6495328428567335
840,4.79113526696198,1.3162986415139342,4.127560505852112,1.6924878633360223,6.354072415164552,1.7534145111866377,2.5101063499888197,1.248937180920393,11.543601591303585,3.5390810068253593,6.245276053105497,2.6481397583096724
841,4.791260958525548,1.3163175427218097,4.128601469461824,1.6930786075433168,6.354881695341526,1.7536693384701292,2.5101177762844737,1.2488237356793448,11.544010978740536,3.5395850275222625,6.2420780229869965,2.646748228615661
842,4.791384979624685,1.3163360684402405,4.129640041006059,1.6936690520050937,6.355685909194481,1.7539233075773908,2.5101285860312337,1.248710273805167,11.544416396768199,3.540087191031652,6.238878011117581,2.6453582654934205
843,4.7915073355897455,1.3163542199005869,4.130676225634349,1.6942591952210317,6.356485065762603,1.7541764178339694,2.5101387810324214,1.2485967953326567,11.544817857522034,3.5405875024409323,6.235676023942759,2.6439698806475964
844,4.791628031728396,1.3163719983289377,4.13171002848041,1.694849035699872,6.357279174057868,1.7544286685845016,2.5101483630842094,1.2484833002962852,11.545215373087936,3.541085966819258,6.232472067880102,2.6425830857688317
845,4.7917470733257455,1.3163894049461393,4.132741454662206,1.6954385719593736,6.358068243065144,1.7546800591927036,2.5101573339756547,1.2483697887301999,11.545608955502509,3.5415825892176183,6.229266149319397,2.641197892533822
846,4.791864465644468,1.3164064409678264,4.13377050928201,1.696027802526276,6.358852281742312,1.7549305890413665,2.510165695488733,1.2482562606682284,11.545998616753304,3.5420773746689105,6.226058274622789,2.639814312605386
847,4.791980213924912,1.3164231076044468,4.134797197426469,1.6966167259362588,6.359631299020383,1.7551802575323527,2.510173449398378,1.2481427161438818,11.546384368779075,3.542570328188032,6.222848450124942,2.6384323576325275
848,4.792094323385227,1.3164394060612912,4.135821524166669,1.6972053407339034,6.36040530380361,1.7554290640865844,2.5101805974725155,1.2480291551903586,11.546766223470028,3.5430614547719466,6.219636682133181,2.6370520392504937
849,4.7922067992214785,1.3164553375385204,4.136843494558198,1.6977936454726548,6.361174304969594,1.7556770081440407,2.5101871414720964,1.2479155778405475,11.547144192668059,3.5435507593997717,6.216422976927638,2.635673369080837
850,4.792317646607762,1.316470903231194,4.137863113641211,1.6983816387147799,6.361938311369408,1.75592408916375,2.5101930831511328,1.247801984127032,11.547518288167021,3.54403824703286,6.2132073407614,2.6342963587314796
851,4.792426870696322,1.316486104329294,4.138880386440486,1.6989693190313315,6.362697331827705,1.7561703066237835,2.510198424256735,1.2476883740820914,11.54788852171294,3.5445239226148644,6.209989779860659,2.6329210197967576
852,4.792534476617671,1.3165009420177556,4.139895317965491,1.6995566850021084,6.363451375142823,1.7564156600212457,2.5102031665291435,1.2475747477377073,11.548254905004283,3.545007791071834,6.206770300424848,2.631547363857498
853,4.792640469480695,1.3165154174764933,4.14090791321045,1.7001437352156166,6.364200450086906,1.75666014887227,2.510207311701763,1.247461105125563,11.548617449692179,3.545489857312272,6.203548908626792,2.630175402481055
854,4.792744854372773,1.316529531880426,4.141918177154395,1.7007304682690323,6.364944565406006,1.7569037727120098,2.5102108615011987,1.2473474462770515,11.548976167380678,3.545970126227235,6.200325610612847,2.6288051472213767
855,4.792847636359894,1.316543286399506,4.142926114761235,1.7013168827681624,6.365683729820197,1.7571465310946286,2.5102138176472883,1.2472337712232737,11.549331069626973,3.5464486026903908,6.197100412503044,2.627436609619055
856,4.792948820486759,1.3165566821987427,4.1439317309798165,1.7019029773274057,6.366417952023681,1.7573884235932977,2.5102161818531368,1.247120079995045,11.549682167941647,3.5469252915580998,6.193873320391228,2.626069801201377
857,4.793048411776905,1.3165697204382327,4.144935030743979,1.7024887505697166,6.367147240684904,1.7576294498001803,2.510217955825148,1.2470063726228975,11.550029473788902,3.5474001976695018,6.190644340345197,2.624704733482376
858,4.793146415232803,1.3165824022731811,4.14593601897262,1.703074201126566,6.367871604446651,1.7578696093264319,2.510219141263061,1.2468926491370829,11.550372998586795,3.5478733258465733,6.187413478406843,2.6233414179628864
859,4.793242835835982,1.3165947288539306,4.146934700569756,1.703659327637905,6.368591051926163,1.7581089018021834,2.5102197398599815,1.246778909567575,11.550712753707474,3.54834468089422,6.184180740592293,2.6219798661305846
860,4.793337678547126,1.3166067013259881,4.147931080424577,1.7042441287521244,6.3693055917152455,1.758347326876538,2.5102197533024135,1.246665153944074,11.551048750477406,3.548814267600343,6.180946132892042,2.620620089460045
861,4.793430948306195,1.3166183208300464,4.148925163411511,1.7048286031260196,6.370015232380362,1.7585848842175609,2.510219183270293,1.2465513822960093,11.551381000177601,3.5492820907359057,6.177709661271086,2.6192620994127798
862,4.793522650032523,1.3166295885020136,4.1499169543902825,1.7054127494247524,6.370719982462755,1.7588215735122696,2.5102180314370237,1.246437594652541,11.551709514043857,3.5497481550550285,6.17447133166907,2.6179059074372892
863,4.79361278862493,1.3166405054730361,4.15090645820597,1.705996566321815,6.3714198504785395,1.7590573944666243,2.5102162994695023,1.246323791042565,11.55203430326697,3.55021246529504,6.171231150000407,2.616551524969106
864,4.793701368961829,1.316651072869523,4.151893679689063,1.70658005249899,6.372114844918816,1.7592923468055204,2.510213989028156,1.2462099714947141,11.552355378992965,3.550675026176569,6.1679891221544265,2.615198963430835
865,4.793788395901329,1.3166612918131753,4.152878623655523,1.707163206646315,6.3728049742497666,1.7595264302727787,2.5102111017669753,1.2460961360373621,11.552672752323327,3.5511358424036024,6.164745253995496,2.6138482342321994
866,4.7938738742813545,1.316671163421005,4.153861294906845,1.7077460274620468,6.373490246912762,1.759759644631133,2.5102076393335384,1.2459822846986253,11.552986434315208,3.551594918663565,6.16149955136316,2.6124993487700783
867,4.793957808919727,1.316680688805364,4.154841698230104,1.7083285136526225,6.374170671324468,1.7599919896622227,2.510203603369052,1.2458684175063672,11.553296435981672,3.552052259627395,6.1582520200722675,2.6111523184285494
868,4.794040204614285,1.3166898690739661,4.155819838398025,1.7089106639326257,6.374846255876942,1.760223465166585,2.5101989955083774,1.2457545344882002,11.55360276829189,3.5525078699496047,6.1550026659131065,2.6098071545789323
869,4.79412106614299,1.3166987053299126,4.156795720169034,1.7094924770247446,6.375517008937735,1.7604540709636394,2.510193817380061,1.2456406356714873,11.553905442171382,3.552961754268367,6.151751494651531,2.608463868579813
870,4.794200398264018,1.3167071986717178,4.157769348287314,1.7100739516597427,6.3761829388499995,1.7606838068916808,2.5101880706063664,1.2455267210833472,11.554204468502212,3.55341391720557,6.148498512029087,2.607122471777094
871,4.794278205715869,1.3167153501933269,4.158740727482864,1.7106550865764165,6.3768440539325795,1.7609126728078692,2.5101817568033096,1.2454127907506556,11.55449985812322,3.553864363366901,6.145243723763146,2.605782975504028
872,4.794354493217469,1.316723160984148,4.159709862471553,1.711235880521564,6.377500362480123,1.7611406685882176,2.51017487758068,1.245298844700047,11.554791621830242,3.554313097341912,6.14198713554703,2.604445391081244
